fname,label
0e3b99ce.wav,Cough Laughter Drawer_open_or_close 
0e3cdc5d.wav,Double_bass Cello Acoustic_guitar 
0e3d8062.wav,Shatter Hi-hat Writing 
0e45be94.wav,Double_bass Cello Acoustic_guitar 
0e468de3.wav,Bass_drum Knock Double_bass 
0e507ea4.wav,Clarinet Saxophone Oboe 
0e5184a9.wav,Acoustic_guitar Double_bass Cello 
0e551b02.wav,Acoustic_guitar Glockenspiel Electric_piano 
0e596194.wav,Clarinet Saxophone Flute 
0e596a0b.wav,Bass_drum Snare_drum Knock 
0e5a2f7e.wav,Bass_drum Electric_piano Snare_drum 
0e5e9be8.wav,Electric_piano Gong Flute 
0e666b44.wav,Acoustic_guitar Clarinet Saxophone 
0e6a2b2e.wav,Burping_or_eructation Applause Tearing 
0e70bdaa.wav,Flute Clarinet Saxophone 
0e722a03.wav,Bass_drum Electric_piano Gong 
0e7aea38.wav,Gong Violin_or_fiddle Trumpet 
0e7d6e2d.wav,Clarinet Saxophone Cello 
0e7e36b2.wav,Bass_drum Gong Electric_piano 
0e889160.wav,Bass_drum Electric_piano Gong 
0e8ccc81.wav,Cello Violin_or_fiddle Flute 
0e95fbb5.wav,Violin_or_fiddle Cello Clarinet 
0e9c6c50.wav,Acoustic_guitar Gong Electric_piano 
0ea36a9f.wav,Flute Clarinet Saxophone 
0ea9839a.wav,Bass_drum Knock Gong 
0eb8b04e.wav,Bass_drum Electric_piano Fart 
0ec5f052.wav,Trumpet Oboe Laughter 
0ed387f3.wav,Fireworks Shatter Hi-hat 
0edbfc63.wav,Flute Clarinet Saxophone 
0eead3a5.wav,Bass_drum Gong Electric_piano 
0ef36ea1.wav,Harmonica Violin_or_fiddle Cello 
0f0b1ca2.wav,Cello Acoustic_guitar Double_bass 
0f0d26ff.wav,Saxophone Clarinet Flute 
0f0e6fcb.wav,Bass_drum Knock Electric_piano 
0f186af1.wav,Laughter Acoustic_guitar Cough 
0f1b4552.wav,Bark Gong Trumpet 
0f3786e3.wav,Gong Bus Microwave_oven 
0f3ac4c8.wav,Computer_keyboard Scissors Tearing 
0f45b11a.wav,Bass_drum Electric_piano Gong 
0f4db823.wav,Finger_snapping Hi-hat Gunshot_or_gunfire 
0f4edd6e.wav,Writing Squeak Tearing 
0f5182eb.wav,Microwave_oven Squeak Drawer_open_or_close 
0f53de64.wav,Writing Fireworks Gunshot_or_gunfire 
0f54592d.wav,Scissors Computer_keyboard Shatter 
0f545c0a.wav,Flute Clarinet Saxophone 
0f5d35da.wav,Bass_drum Snare_drum Electric_piano 
0f6b702d.wav,Laughter Clarinet Saxophone 
0f6bd0ae.wav,Hi-hat Gunshot_or_gunfire Gong 
0f6dd6d8.wav,Flute Saxophone Clarinet 
0f7080a5.wav,Acoustic_guitar Snare_drum Gong 
0f712cb7.wav,Oboe Clarinet Flute 
0f7784da.wav,Tambourine Hi-hat Shatter 
0f784c9c.wav,Hi-hat Gunshot_or_gunfire Shatter 
0f826ebb.wav,Acoustic_guitar Snare_drum Fart 
0f9ff067.wav,Bass_drum Snare_drum Electric_piano 
0fac704f.wav,Scissors Keys_jangling Writing 
0fae3120.wav,Clarinet Saxophone Flute 
0fba4394.wav,Double_bass Cello Acoustic_guitar 
0fc2e748.wav,Trumpet Violin_or_fiddle Harmonica 
0fc6872b.wav,Acoustic_guitar Snare_drum Cough 
0fcc66b7.wav,Saxophone Cello Clarinet 
0fcd2371.wav,Applause Computer_keyboard Scissors 
0fd0464f.wav,Clarinet Laughter Flute 
0fd07de6.wav,Bass_drum Knock Gong 
0fd76662.wav,Saxophone Clarinet Acoustic_guitar 
0fe4be7c.wav,Fireworks Squeak Bus 
0fe4e425.wav,Clarinet Violin_or_fiddle Saxophone 
0feb250e.wav,Knock Bass_drum Double_bass 
10010bbd.wav,Acoustic_guitar Gong Cowbell 
10039900.wav,Saxophone Clarinet Flute 
10098579.wav,Clarinet Saxophone Flute 
100c5246.wav,Trumpet Oboe Saxophone 
10109319.wav,Acoustic_guitar Squeak Fart 
10121a69.wav,Hi-hat Gong Gunshot_or_gunfire 
10145c52.wav,Chime Telephone Fart 
10145c60.wav,Bass_drum Knock Fireworks 
101c0bd4.wav,Oboe Trumpet Harmonica 
1023611b.wav,Knock Trumpet Squeak 
10252b9e.wav,Clarinet Saxophone Flute 
103bac20.wav,Bass_drum Electric_piano Gong 
104489a6.wav,Acoustic_guitar Glockenspiel Violin_or_fiddle 
10480421.wav,Bass_drum Electric_piano Gong 
1048ea58.wav,Bass_drum Electric_piano Snare_drum 
1050c329.wav,Hi-hat Gunshot_or_gunfire Gong 
1054db8c.wav,Saxophone Oboe Clarinet 
1057f6f9.wav,Acoustic_guitar Squeak Bus 
106c682c.wav,Bass_drum Gong Cello 
1071703e.wav,Violin_or_fiddle Cello Clarinet 
10729c8a.wav,Flute Telephone Cello 
1079e2d1.wav,Bass_drum Snare_drum Electric_piano 
107e3cbe.wav,Cello Acoustic_guitar Electric_piano 
108b5bef.wav,Gong Hi-hat Snare_drum 
109321f2.wav,Double_bass Cello Acoustic_guitar 
10949041.wav,Acoustic_guitar Gong Electric_piano 
1099a7a8.wav,Trumpet Saxophone Oboe 
10d3b2ec.wav,Clarinet Saxophone Flute 
10d5c4ce.wav,Hi-hat Cowbell Gong 
10d73c58.wav,Glockenspiel Acoustic_guitar Gong 
10d9053b.wav,Bus Squeak Fireworks 
10d9265f.wav,Double_bass Cello Acoustic_guitar 
10dba05f.wav,Gong Electric_piano Double_bass 
10dddec0.wav,Bark Meow Cough 
10e46486.wav,Flute Clarinet Oboe 
10f6ad27.wav,Clarinet Flute Electric_piano 
11041746.wav,Bass_drum Snare_drum Gong 
111dd875.wav,Acoustic_guitar Gong Cello 
112283e8.wav,Scissors Finger_snapping Snare_drum 
1122c26f.wav,Acoustic_guitar Clarinet Glockenspiel 
112da824.wav,Bass_drum Electric_piano Double_bass 
11338182.wav,Fart Bass_drum Gunshot_or_gunfire 
113b0e32.wav,Acoustic_guitar Glockenspiel Electric_piano 
113d2ca9.wav,Hi-hat Cowbell Gong 
1141793d.wav,Bass_drum Snare_drum Electric_piano 
11442d0e.wav,Acoustic_guitar Double_bass Cello 
1146e063.wav,Clarinet Saxophone Violin_or_fiddle 
11544687.wav,Bass_drum Electric_piano Gong 
115a258b.wav,Saxophone Clarinet Acoustic_guitar 
115aa41f.wav,Shatter Tambourine Hi-hat 
116b77d5.wav,Cough Drawer_open_or_close Laughter 
11704d14.wav,Scissors Shatter Computer_keyboard 
11770392.wav,Hi-hat Shatter Cowbell 
117dcac8.wav,Microwave_oven Drawer_open_or_close Squeak 
11844b37.wav,Saxophone Clarinet Flute 
11867b61.wav,Flute Clarinet Saxophone 
1189cf83.wav,Gunshot_or_gunfire Fart Fireworks 
118f1763.wav,Clarinet Saxophone Flute 
11986117.wav,Bass_drum Gong Electric_piano 
119a3278.wav,Applause Squeak Computer_keyboard 
11a10ce8.wav,Clarinet Saxophone Cello 
11a4f814.wav,Bass_drum Snare_drum Electric_piano 
11ae787e.wav,Writing Squeak Acoustic_guitar 
11cc6d11.wav,Trumpet Oboe Saxophone 
11e6a1ec.wav,Bass_drum Snare_drum Tearing 
11e80486.wav,Acoustic_guitar Gong Snare_drum 
11e95378.wav,Bass_drum Electric_piano Gong 
11edc852.wav,Acoustic_guitar Gong Snare_drum 
11f661bd.wav,Fart Tearing Squeak 
11f6b674.wav,Bass_drum Gong Electric_piano 
11fa11a0.wav,Trumpet Harmonica Oboe 
12034b1a.wav,Saxophone Violin_or_fiddle Clarinet 
120c7292.wav,Clarinet Saxophone Cello 
1221a798.wav,Clarinet Saxophone Chime 
122abe8c.wav,Squeak Writing Laughter 
122f1508.wav,Clarinet Saxophone Flute 
12394644.wav,Tearing Fart Squeak 
123986b6.wav,Gong Violin_or_fiddle Bus 
1242ac46.wav,Clarinet Saxophone Flute 
1248a779.wav,Bass_drum Snare_drum Electric_piano 
1248f9e2.wav,Cello Gong Acoustic_guitar 
12508a7b.wav,Trumpet Knock Computer_keyboard 
12584f90.wav,Acoustic_guitar Cello Electric_piano 
125c89cb.wav,Hi-hat Shatter Cowbell 
125dccd9.wav,Computer_keyboard Squeak Writing 
12679aee.wav,Clarinet Violin_or_fiddle Glockenspiel 
126a48d2.wav,Trumpet Violin_or_fiddle Harmonica 
1271e7aa.wav,Violin_or_fiddle Acoustic_guitar Cello 
12770ffc.wav,Telephone Harmonica Meow 
12798b6a.wav,Knock Bass_drum Bark 
127a43ec.wav,Clarinet Saxophone Acoustic_guitar 
127d3803.wav,Saxophone Clarinet Flute 
12a0327a.wav,Clarinet Saxophone Flute 
12a83756.wav,Laughter Acoustic_guitar Cough 
12ac9a66.wav,Bass_drum Knock Cello 
12adec75.wav,Fart Tearing Squeak 
12ae3ff9.wav,Bass_drum Knock Gong 
12bb4b63.wav,Clarinet Saxophone Acoustic_guitar 
12bf9735.wav,Clarinet Flute Chime 
12bfa703.wav,Clarinet Flute Saxophone 
12c73c11.wav,Hi-hat Gong Gunshot_or_gunfire 
12d71e7f.wav,Tearing Fireworks Fart 
12d94273.wav,Double_bass Cello Gong 
12e91a56.wav,Bass_drum Gong Electric_piano 
12ed3971.wav,Trumpet Oboe Violin_or_fiddle 
12edfe79.wav,Trumpet Harmonica Saxophone 
12f5ec05.wav,Glockenspiel Violin_or_fiddle Acoustic_guitar 
12f71a9d.wav,Trumpet Oboe Harmonica 
12f9efda.wav,Bass_drum Snare_drum Fart 
12fb2e35.wav,Applause Fireworks Gunshot_or_gunfire 
130112d1.wav,Hi-hat Gunshot_or_gunfire Gong 
1302eade.wav,Double_bass Cello Flute 
130988c6.wav,Acoustic_guitar Cough Gong 
13184046.wav,Clarinet Flute Chime 
13331371.wav,Double_bass Cello Clarinet 
13354f83.wav,Squeak Telephone Bus 
133599c8.wav,Shatter Telephone Snare_drum 
13371a0b.wav,Oboe Saxophone Violin_or_fiddle 
133a1dac.wav,Tearing Fart Shatter 
13489639.wav,Flute Clarinet Violin_or_fiddle 
138bb73e.wav,Flute Saxophone Clarinet 
1391b6b2.wav,Gunshot_or_gunfire Gong Laughter 
13979584.wav,Bass_drum Knock Gong 
139ab603.wav,Violin_or_fiddle Clarinet Harmonica 
139aebb0.wav,Saxophone Clarinet Electric_piano 
13a6fa65.wav,Acoustic_guitar Snare_drum Telephone 
13a9b494.wav,Clarinet Cello Saxophone 
13b9e681.wav,Hi-hat Cowbell Shatter 
13bd9ca7.wav,Bark Cough Fart 
13c4e7ef.wav,Cough Squeak Laughter 
13c6f3c2.wav,Bass_drum Snare_drum Electric_piano 
13cc0201.wav,Clarinet Saxophone Flute 
13d4af26.wav,Clarinet Saxophone Flute 
13d5aec7.wav,Microwave_oven Gong Cello 
13d6fb26.wav,Bass_drum Snare_drum Electric_piano 
13e1e624.wav,Acoustic_guitar Squeak Cough 
13e2b96a.wav,Oboe Saxophone Bark 
13e4f495.wav,Clarinet Saxophone Cello 
13ee85d2.wav,Bass_drum Knock Double_bass 
13f663b3.wav,Trumpet Oboe Harmonica 
14031155.wav,Laughter Cough Acoustic_guitar 
14041984.wav,Trumpet Applause Knock 
140d79b0.wav,Clarinet Saxophone Flute 
14182f8e.wav,Snare_drum Trumpet Hi-hat 
141a7b5d.wav,Acoustic_guitar Gong Electric_piano 
141d4ba2.wav,Clarinet Saxophone Flute 
142258b7.wav,Flute Saxophone Clarinet 
1437b371.wav,Flute Oboe Clarinet 
143feb4e.wav,Finger_snapping Fireworks Trumpet 
144157e4.wav,Squeak Meow Laughter 
14448a8a.wav,Acoustic_guitar Gong Violin_or_fiddle 
1457e269.wav,Flute Clarinet Violin_or_fiddle 
1460cf8c.wav,Cello Violin_or_fiddle Saxophone 
1467ad73.wav,Double_bass Cello Acoustic_guitar 
1472c52c.wav,Gong Double_bass Electric_piano 
147b4b92.wav,Trumpet Oboe Harmonica 
14825a40.wav,Glockenspiel Fireworks Hi-hat 
14973511.wav,Clarinet Flute Saxophone 
14a35fad.wav,Laughter Squeak Writing 
14a40516.wav,Saxophone Clarinet Flute 
14acb290.wav,Bass_drum Snare_drum Electric_piano 
14acdf0f.wav,Cough Squeak Laughter 
14b028c5.wav,Violin_or_fiddle Trumpet Oboe 
14ba2025.wav,Clarinet Flute Violin_or_fiddle 
14bb9803.wav,Acoustic_guitar Electric_piano Gong 
14bbc9cf.wav,Acoustic_guitar Glockenspiel Gong 
14bd9082.wav,Cello Double_bass Acoustic_guitar 
14c45684.wav,Telephone Electric_piano Saxophone 
14c6a761.wav,Knock Bass_drum Double_bass 
14c71e9e.wav,Acoustic_guitar Clarinet Saxophone 
14cd4f75.wav,Clarinet Saxophone Flute 
14d6a6a0.wav,Bass_drum Snare_drum Tambourine 
14dcf709.wav,Violin_or_fiddle Clarinet Cello 
14e7e9ac.wav,Fart Tearing Fireworks 
14f70585.wav,Saxophone Flute Clarinet 
14f708da.wav,Snare_drum Hi-hat Tambourine 
1502179d.wav,Violin_or_fiddle Cello Double_bass 
150429d6.wav,Clarinet Saxophone Flute 
150e1dd2.wav,Clarinet Saxophone Flute 
151254c2.wav,Clarinet Saxophone Flute 
15125f5f.wav,Bass_drum Knock Acoustic_guitar 
15139a13.wav,Acoustic_guitar Gong Violin_or_fiddle 
1515bb19.wav,Clarinet Saxophone Violin_or_fiddle 
15184f5f.wav,Clarinet Cello Saxophone 
15190a5f.wav,Acoustic_guitar Electric_piano Gong 
1519b35f.wav,Hi-hat Finger_snapping Trumpet 
15295b70.wav,Clarinet Flute Oboe 
152f3667.wav,Bass_drum Electric_piano Snare_drum 
15345e4a.wav,Flute Saxophone Clarinet 
15389a70.wav,Clarinet Saxophone Flute 
153a0440.wav,Acoustic_guitar Clarinet Telephone 
153f814a.wav,Trumpet Knock Applause 
1545d3db.wav,Gong Bus Acoustic_guitar 
15603fd9.wav,Cello Violin_or_fiddle Clarinet 
15719ed6.wav,Clarinet Flute Electric_piano 
15750f4b.wav,Violin_or_fiddle Clarinet Glockenspiel 
158607fd.wav,Fart Squeak Gunshot_or_gunfire 
15860b48.wav,Clarinet Flute Saxophone 
158a30ac.wav,Acoustic_guitar Cello Telephone 
158bd28f.wav,Bass_drum Electric_piano Gong 
159e8bfb.wav,Hi-hat Gong Gunshot_or_gunfire 
15af3daf.wav,Tearing Writing Scissors 
15ba6e85.wav,Gong Hi-hat Electric_piano 
15bc9bf6.wav,Bass_drum Electric_piano Gong 
15bfb7ad.wav,Snare_drum Cowbell Microwave_oven 
15ce5db3.wav,Knock Bass_drum Trumpet 
15d87509.wav,Clarinet Saxophone Chime 
15df8abd.wav,Saxophone Clarinet Flute 
15f246da.wav,Bass_drum Electric_piano Gong 
15f4101c.wav,Acoustic_guitar Electric_piano Cello 
15f5c90b.wav,Laughter Violin_or_fiddle Bus 
15f6fc67.wav,Double_bass Bass_drum Cello 
160853bc.wav,Fireworks Drawer_open_or_close Bus 
160f466f.wav,Saxophone Oboe Trumpet 
1615df90.wav,Hi-hat Gunshot_or_gunfire Shatter 
161d4ab4.wav,Bass_drum Gong Cello 
162e8246.wav,Clarinet Saxophone Gong 
16345547.wav,Laughter Meow Squeak 
16348aa9.wav,Acoustic_guitar Snare_drum Microwave_oven 
163b9ad7.wav,Violin_or_fiddle Acoustic_guitar Knock 
16431ede.wav,Bass_drum Snare_drum Electric_piano 
164b4c89.wav,Hi-hat Cowbell Gong 
164f3510.wav,Flute Clarinet Saxophone 
165bc5ea.wav,Hi-hat Squeak Shatter 
16612ee5.wav,Cello Clarinet Saxophone 
166649ff.wav,Gong Hi-hat Harmonica 
166699d1.wav,Trumpet Knock Applause 
167438db.wav,Computer_keyboard Tearing Applause 
1674eaff.wav,Acoustic_guitar Cello Gong 
16750658.wav,Squeak Drawer_open_or_close Trumpet 
167d07c1.wav,Hi-hat Shatter Gunshot_or_gunfire 
168dde05.wav,Clarinet Flute Saxophone 
169187fd.wav,Keys_jangling Tearing Fart 
1692752a.wav,Acoustic_guitar Snare_drum Fireworks 
16991fc7.wav,Harmonica Violin_or_fiddle Trumpet 
1699bae8.wav,Bass_drum Electric_piano Snare_drum 
16a2e687.wav,Fireworks Gunshot_or_gunfire Drawer_open_or_close 
16aaa6b7.wav,Tambourine Chime Hi-hat 
16bd65e1.wav,Bass_drum Electric_piano Snare_drum 
16bd8f47.wav,Trumpet Oboe Saxophone 
16c01f9b.wav,Clarinet Saxophone Cello 
16c8058b.wav,Tearing Hi-hat Fart 
16cda087.wav,Flute Chime Gong 
16cf8831.wav,Gong Chime Telephone 
16d0c74a.wav,Glockenspiel Violin_or_fiddle Gong 
16d4034a.wav,Finger_snapping Snare_drum Scissors 
16e89d43.wav,Hi-hat Snare_drum Gunshot_or_gunfire 
16ec0be8.wav,Clarinet Oboe Flute 
16f71d9e.wav,Hi-hat Gunshot_or_gunfire Shatter 
170e0bb1.wav,Acoustic_guitar Electric_piano Gong 
170ee500.wav,Bass_drum Knock Tearing 
170f53d8.wav,Squeak Shatter Writing 
17153cf6.wav,Snare_drum Tambourine Bass_drum 
171d5e5d.wav,Fart Squeak Tearing 
1723feb0.wav,Bass_drum Snare_drum Tambourine 
17312128.wav,Bass_drum Snare_drum Tambourine 
17356873.wav,Cello Double_bass Clarinet 
173e49ef.wav,Clarinet Flute Oboe 
173ea625.wav,Gong Chime Telephone 
17455a79.wav,Bass_drum Gong Knock 
17490d6b.wav,Bass_drum Electric_piano Gong 
174b0363.wav,Clarinet Flute Chime 
17511eae.wav,Trumpet Oboe Saxophone 
1760e135.wav,Double_bass Cello Acoustic_guitar 
17617f21.wav,Cello Double_bass Electric_piano 
17674111.wav,Writing Drawer_open_or_close Fireworks 
176e2113.wav,Oboe Trumpet Saxophone 
1771861b.wav,Bass_drum Tearing Knock 
17744d78.wav,Squeak Meow Harmonica 
1779afe8.wav,Acoustic_guitar Gong Electric_piano 
177ce933.wav,Hi-hat Fireworks Shatter 
177f344a.wav,Microwave_oven Drawer_open_or_close Knock 
1781c115.wav,Bus Laughter Fireworks 
1788e6f6.wav,Tearing Fireworks Writing 
17955a9f.wav,Knock Tambourine Flute 
1796f9cb.wav,Saxophone Flute Clarinet 
17985dae.wav,Bass_drum Snare_drum Gong 
17a4e6f1.wav,Glockenspiel Electric_piano Acoustic_guitar 
17a5de4f.wav,Violin_or_fiddle Clarinet Trumpet 
17a87178.wav,Clarinet Flute Saxophone 
17ad9090.wav,Flute Clarinet Saxophone 
17b474ef.wav,Clarinet Acoustic_guitar Gong 
17b61ce8.wav,Bass_drum Gong Cello 
17c07953.wav,Double_bass Acoustic_guitar Cello 
17c3c741.wav,Writing Squeak Tearing 
17c6a405.wav,Applause Fireworks Glockenspiel 
17cb084e.wav,Flute Violin_or_fiddle Bark 
17cf92a5.wav,Trumpet Snare_drum Cowbell 
17cfddcf.wav,Violin_or_fiddle Trumpet Cowbell 
17d75970.wav,Violin_or_fiddle Trumpet Harmonica 
17dba240.wav,Gong Bass_drum Cello 
17e3144e.wav,Clarinet Flute Violin_or_fiddle 
17e829a7.wav,Finger_snapping Fireworks Scissors 
17edf1e0.wav,Squeak Trumpet Telephone 
17ee3009.wav,Violin_or_fiddle Clarinet Harmonica 
17fc511c.wav,Shatter Microwave_oven Scissors 
18063bf0.wav,Bass_drum Electric_piano Gunshot_or_gunfire 
1806ff82.wav,Bass_drum Electric_piano Snare_drum 
180d82cc.wav,Fart Squeak Tearing 
1810cd33.wav,Violin_or_fiddle Harmonica Flute 
181505d1.wav,Clarinet Saxophone Double_bass 
1819a7b7.wav,Acoustic_guitar Chime Squeak 
18210526.wav,Bass_drum Electric_piano Gong 
18229e72.wav,Hi-hat Gong Gunshot_or_gunfire 
18253631.wav,Bass_drum Fart Snare_drum 
1837f058.wav,Knock Trumpet Acoustic_guitar 
18452dbe.wav,Fart Gunshot_or_gunfire Bass_drum 
184c3a72.wav,Acoustic_guitar Fireworks Finger_snapping 
1850e006.wav,Drawer_open_or_close Squeak Cough 
1858f370.wav,Bus Gong Fireworks 
1874843c.wav,Oboe Trumpet Saxophone 
187532f8.wav,Flute Clarinet Oboe 
187d9e6e.wav,Acoustic_guitar Laughter Microwave_oven 
187e3878.wav,Bass_drum Gong Electric_piano 
18841b79.wav,Cello Clarinet Saxophone 
18885439.wav,Glockenspiel Acoustic_guitar Gong 
189441e1.wav,Cough Laughter Bark 
1898f7b6.wav,Hi-hat Gunshot_or_gunfire Gong 
18a625d3.wav,Gunshot_or_gunfire Fireworks Snare_drum 
18a6df57.wav,Clarinet Saxophone Flute 
18b27945.wav,Violin_or_fiddle Squeak Harmonica 
18b390aa.wav,Harmonica Violin_or_fiddle Trumpet 
18b60e7c.wav,Tearing Keys_jangling Scissors 
18b6a781.wav,Clarinet Saxophone Bark 
18bc04e0.wav,Squeak Drawer_open_or_close Acoustic_guitar 
18bc6c72.wav,Gong Bus Microwave_oven 
18c8750a.wav,Violin_or_fiddle Harmonica Trumpet 
18d60f74.wav,Acoustic_guitar Glockenspiel Violin_or_fiddle 
18d8abc6.wav,Cello Clarinet Violin_or_fiddle 
18de723e.wav,Double_bass Cello Flute 
18e228c9.wav,Shatter Squeak Applause 
18e2418d.wav,Oboe Trumpet Saxophone 
18e3eb8c.wav,Acoustic_guitar Gong Cello 
18e8e2ac.wav,Clarinet Flute Oboe 
18ea036e.wav,Cello Flute Clarinet 
18f3a477.wav,Harmonica Gong Squeak 
18f56a28.wav,Clarinet Saxophone Flute 
190cd2ef.wav,Acoustic_guitar Snare_drum Gong 
190f0ca0.wav,Flute Clarinet Saxophone 
191087dd.wav,Hi-hat Chime Shatter 
19125f06.wav,Hi-hat Gunshot_or_gunfire Shatter 
1919c4b7.wav,Violin_or_fiddle Cello Saxophone 
19202922.wav,Acoustic_guitar Electric_piano Gong 
192b0f83.wav,Trumpet Saxophone Oboe 
192d38cf.wav,Flute Saxophone Clarinet 
192ddfa1.wav,Keys_jangling Tambourine Tearing 
19390e56.wav,Finger_snapping Snare_drum Knock 
193d9d2a.wav,Bark Trumpet Fart 
19416771.wav,Double_bass Saxophone Cello 
19488282.wav,Trumpet Oboe Saxophone 
194d4fda.wav,Acoustic_guitar Fart Cough 
19507c1a.wav,Bass_drum Knock Gong 
19536d06.wav,Finger_snapping Scissors Writing 
19544e43.wav,Acoustic_guitar Glockenspiel Violin_or_fiddle 
19570da6.wav,Snare_drum Shatter Trumpet 
195b0c65.wav,Bass_drum Snare_drum Electric_piano 
197366a1.wav,Bass_drum Gong Electric_piano 
198e4540.wav,Saxophone Clarinet Flute 
19a120d3.wav,Hi-hat Gong Snare_drum 
19a2a5c8.wav,Chime Acoustic_guitar Fart 
19a316cc.wav,Bass_drum Snare_drum Gong 
19a33fef.wav,Saxophone Clarinet Oboe 
19a37eff.wav,Violin_or_fiddle Cello Saxophone 
19a686e2.wav,Double_bass Cello Acoustic_guitar 
19afe1a7.wav,Acoustic_guitar Squeak Drawer_open_or_close 
19b5d0da.wav,Squeak Gunshot_or_gunfire Drawer_open_or_close 
19b7eea0.wav,Tearing Shatter Fart 
19bb6cb7.wav,Oboe Flute Clarinet 
19bf2ce6.wav,Bass_drum Knock Electric_piano 
19c7d5e3.wav,Oboe Flute Clarinet 
19c987c6.wav,Hi-hat Gunshot_or_gunfire Trumpet 
19d11a47.wav,Saxophone Clarinet Flute 
19d3f305.wav,Squeak Drawer_open_or_close Acoustic_guitar 
19d4d324.wav,Hi-hat Tearing Fart 
19d99b8e.wav,Clarinet Saxophone Flute 
19dd0adf.wav,Hi-hat Cowbell Gong 
19de8357.wav,Acoustic_guitar Snare_drum Gunshot_or_gunfire 
19e18ee3.wav,Violin_or_fiddle Harmonica Squeak 
19e6b24a.wav,Double_bass Cello Flute 
19e6ef89.wav,Tearing Fart Squeak 
19e9e878.wav,Fart Bass_drum Electric_piano 
1a01aa4d.wav,Clarinet Saxophone Flute 
1a1227e2.wav,Bass_drum Snare_drum Gong 
1a14b601.wav,Flute Clarinet Oboe 
1a1da2bf.wav,Harmonica Trumpet Violin_or_fiddle 
1a21ea60.wav,Snare_drum Knock Gunshot_or_gunfire 
1a281fda.wav,Flute Bark Laughter 
1a29b341.wav,Writing Drawer_open_or_close Squeak 
1a2f7f1a.wav,Laughter Cough Trumpet 
1a33953a.wav,Drawer_open_or_close Laughter Writing 
1a35ff8a.wav,Hi-hat Shatter Tambourine 
1a397af4.wav,Cowbell Violin_or_fiddle Cello 
1a3cf6de.wav,Cello Gong Saxophone 
1a4085ff.wav,Acoustic_guitar Glockenspiel Gong 
1a46e9e3.wav,Bass_drum Electric_piano Gong 
1a47fb84.wav,Oboe Saxophone Clarinet 
1a4cd763.wav,Gong Electric_piano Bus 
1a52350b.wav,Clarinet Flute Acoustic_guitar 
1a74d00f.wav,Bass_drum Electric_piano Snare_drum 
1a7618a1.wav,Saxophone Violin_or_fiddle Electric_piano 
1a836d36.wav,Double_bass Knock Cello 
1a862948.wav,Fireworks Trumpet Knock 
1a99c876.wav,Cough Squeak Acoustic_guitar 
1a9afa92.wav,Squeak Hi-hat Writing 
1ab0c900.wav,Violin_or_fiddle Harmonica Trumpet 
1ace26c4.wav,Applause Fireworks Burping_or_eructation 
1ae0231e.wav,Bass_drum Knock Gong 
1ae2b5fa.wav,Clarinet Saxophone Flute 
1ae9b98d.wav,Cello Acoustic_guitar Double_bass 
1af722d1.wav,Fireworks Bark Drawer_open_or_close 
1afb9f93.wav,Meow Squeak Harmonica 
1b004964.wav,Double_bass Telephone Cello 
1b098b97.wav,Bass_drum Knock Gong 
1b12b1e4.wav,Flute Violin_or_fiddle Clarinet 
1b19cbdc.wav,Saxophone Electric_piano Violin_or_fiddle 
1b2cedea.wav,Harmonica Violin_or_fiddle Bus 
1b2d2eb0.wav,Bass_drum Knock Cello 
1b31d71a.wav,Trumpet Saxophone Harmonica 
1b34f72f.wav,Clarinet Flute Chime 
1b3e0883.wav,Clarinet Saxophone Flute 
1b3e2c90.wav,Acoustic_guitar Gong Electric_piano 
1b3ff3e3.wav,Trumpet Oboe Saxophone 
1b493d48.wav,Gunshot_or_gunfire Fart Fireworks 
1b4fa840.wav,Bass_drum Gong Electric_piano 
1b74b785.wav,Bass_drum Electric_piano Gong 
1b75d261.wav,Finger_snapping Fireworks Scissors 
1b7c4e2b.wav,Violin_or_fiddle Cowbell Gong 
1b8034fc.wav,Shatter Hi-hat Trumpet 
1b889126.wav,Bass_drum Snare_drum Tambourine 
1b88d7ed.wav,Flute Saxophone Clarinet 
1b937248.wav,Bass_drum Snare_drum Electric_piano 
1b9ea23e.wav,Gong Cello Acoustic_guitar 
1ba287ab.wav,Trumpet Oboe Saxophone 
1ba7d175.wav,Hi-hat Harmonica Gong 
1bae1f0b.wav,Double_bass Cello Gong 
1bb20333.wav,Gong Hi-hat Violin_or_fiddle 
1be801e3.wav,Bass_drum Electric_piano Gong 
1bf44f35.wav,Drawer_open_or_close Writing Squeak 
1bf693b4.wav,Drawer_open_or_close Squeak Fireworks 
1bf6b145.wav,Flute Saxophone Clarinet 
1bff2b1f.wav,Bass_drum Snare_drum Electric_piano 
1c01994c.wav,Computer_keyboard Squeak Drawer_open_or_close 
1c0b1492.wav,Violin_or_fiddle Clarinet Electric_piano 
1c0bb5ac.wav,Squeak Drawer_open_or_close Microwave_oven 
1c1562b1.wav,Cello Violin_or_fiddle Cowbell 
1c30344f.wav,Flute Violin_or_fiddle Cello 
1c317f0b.wav,Double_bass Acoustic_guitar Cello 
1c35850e.wav,Flute Saxophone Violin_or_fiddle 
1c365ceb.wav,Writing Squeak Tambourine 
1c37d9ab.wav,Acoustic_guitar Chime Cowbell 
1c39822b.wav,Clarinet Saxophone Flute 
1c44cef3.wav,Cough Laughter Gong 
1c4c454a.wav,Gunshot_or_gunfire Shatter Fart 
